ilju_a,ilju_b,케미_점수,케미_타입,종합_분석,연애_스타일,주의_포인트,럭키_데이트,생성시각
己丑(기축),辛酉(신유),98,다이아몬드 케미,듬직한 대지 기축이 반짝이는 보석 신유를 품에 안은 형국! 토(土)가 금(金)을 생하는 시너지가 미쳤어요. 신유의 힙한 감각을 기축이 든든하게 받쳐주니 서로가 서로에게 커리어 하이를 찍게 해주는 운명적 소울메이트 각! 한 번 스파크 튀면 절대 안 꺼지는 텐션 세계관 끝판왕입니다.,세련된 무드와 안정감이 공존하는 럭셔리 바이브! 신유가 트렌디한 핫플을 픽하면 기축이 완벽한 코스를 리드하는 환상의 티키타카 연애 스타일이에요.,가끔 둘 다 완벽주의 기질이 발동해서 예민해질 수 있어요. 그럴 땐 ‘우리가 제일 잘나가’라는 근거 있는 자신감으로 서로를 우쭈쭈 해주면 찐사랑 유지 쌉가능!,"파인 다이닝, 명품관 아이쇼핑, 와인 바",2026-03-07 03:47:37
庚寅(경인),丙寅(병인),88,갓생 커플,강철 같은 경금과 화끈한 태양 병화가 만난 시너지 미친 조합! 두 분 다 '인목'이라는 호랑이를 품고 있어 텐션이 어마어마해요. 병화가 경금을 멋지게 제련해 주니 서로의 가치를 높여주는 성장형 케미 폭발! 같이 있으면 세상 못 할 일이 없는 무적의 에너지가 느껴지는 소울메이트 각입니다.,서로의 열정에 불을 지피는 갓생 데이트 바이브! 각자 자기 일도 잘하면서 연애할 땐 화끈하게 직진하는 찐사랑 스타일이에요. 가만히 있기보다 에너지를 발산하는 역동적인 연애를 즐겨요.,"둘 다 에너지가 넘쳐서 가끔 의견이 부딪힐 수 있지만, 그건 서로에게 진심이라는 증거! '누가 더 잘났나'보다 '우리가 얼마나 멋진가'에 집중하면 텐션 유지 쌉가능입니다.","팝업스토어 투어, 러닝 크루, 테니스",2026-03-07 03:48:23
庚寅(경인),辛未(신미),82,단짠단짠 케미,"강철 같은 경금과 반짝이는 보석 신금이 만난 '메탈릭 시너지' 미쳤다! 서로의 마음을 누구보다 잘 아는 동족 감성이지만, 속도가 다른 매력이 있어요. 경금의 추진력과 신금의 섬세함이 만나면 서로를 완성해주는 소울메이트 각! 은근히 서로를 리스펙하며 텐션 세계관을 확장해가는 성장형 커플이에요.",쿨내 진동하면서도 속마음은 뜨거운 츤데레 바이브! 세련된 카페에서 각자 할 일 하다가도 눈 마주치면 광대 승천하는 힙한 커플의 정석이에요.,둘 다 자기 주관이 뚜렷해서 고집 피우면 살짝 텐션 올라갈 수 있음! 그럴 땐 '우리는 같은 팀'이라는 것만 리마인드하면 바로 찐사랑 모드 복귀 가능해요.,"전시회 관람, 위스키 바, 야간 드라이브",2026-03-07 03:49:05
庚寅(경인),丙子(병자),85,밀당 천재 커플,"강철 같은 경금과 화끈한 태양 병화가 만난 '도파민 폭발' 조합! 불이 쇠를 녹여 예쁜 주얼리를 만들듯, 서로를 멋지게 변화시키는 성장형 케미가 미쳤어요. 여기에 자수와 인목의 에너지가 더해져 텐션 세계관이 아주 다이내믹하네요. 서로의 다름이 오히려 찐사랑의 기폭제가 되는 마성의 궁합입니다.","낮에는 갓생 사는 쿨한 커플, 밤에는 감성 터지는 반전 바이브! 힙한 곳에서 사진 찍어주며 서로의 인생샷을 남겨주는 비주얼 커플 스타일이에요.",가끔 서로의 직구가 너무 솔직해서 깜짝 놀랄 수 있음! '너가 틀려'가 아니라 '너는 그렇게 생각하는구나'라고 리액션만 잘해줘도 시너지 폭발입니다.,"재즈바, LP 카페, 심야 영화",2026-03-07 03:49:46
庚寅(경인),辛巳(신사),79,자극제 커플,강철 경금과 보석 신금이 만난 '메탈릭 시너지' 그 자체! 호랑이를 품은 A와 뱀을 품은 B가 만나 텐션 세계관이 아주 웅장해요. 서로의 열정과 카리스마가 맞부딪히며 불꽃 튀는 자극을 주는 성장형 케미가 미쳤습니다. 닮은 듯 다른 에너지라 서로를 더 힙하게 만들어주는 소울메이트 각!,세련된 도시남녀 바이브! 힙한 핫플레이스에서 서로 인생샷 찍어주는 비주얼 커플 스타일이에요. 가끔은 뜨거운 토론을 즐기기도 하지만 그마저도 섹시한 지적 텐션으로 승화시켜요.,둘 다 에너지가 강해서 한 번씩 고집을 부릴 수 있음! 그럴 땐 '져주는 게 이기는 것'이라는 마인드로 한 번만 웃어 넘기면 찐사랑 지수 무한 상승입니다.,"루프탑 바, 팝업 스토어, 쇼룸 투어",2026-03-07 03:50:36
庚寅(경인),丙戌(병술),95,불꽃 시너지,"경금의 폼 미친 카리스마와 병화의 태양 같은 텐션이 만난 역대급 조합! 인(寅)과 술(戌)이 만나 거대한 화기운을 뿜어내니, 병화가 경금을 완벽하게 제련해 명품으로 만들어주는 소울메이트 각입니다. 서로를 알아보고 끌어당기는 에너지가 강해서 같이 있으면 시너지 미쳤고 세상 주인공 된 기분일 거예요.",화끈하고 시원시원한 직진형 연애 바이브! 서로의 열정을 리스펙하며 핫플을 섭렵하는 힙한 커플이에요. 숨김없이 감정을 표현해서 연애 텐션이 늘 하이라이트 구간입니다.,둘 다 에너지가 파워풀해서 가끔 감정이 과열될 수 있음! 그럴 땐 '우리는 같은 팀'이라는 것만 기억하고 5분만 쿨다운하면 찐사랑 모드 바로 복귀 가능해요.,"불멍 캠핑, 록 페스티벌, 루프탑 파티",2026-03-07 03:51:19
庚寅(경인),辛卯(신묘),84,금지옥엽 케미,강철 같은 경금과 반짝이는 보석 신금이 만난 '금(金)수저' 텐션! 두 분 다 아래에 싱그러운 나무(寅·卯)를 깔고 있어서 서로의 야망과 감성을 찰떡같이 이해하는 사이예요. 비슷한 듯 다른 결의 에너지가 만나면 서로의 부족한 1%를 채워주는 시너지 미쳤다! 같이 있으면 세상 힙한 건 다 하고 싶어지는 소울메이트 각입니다.,"겉으로는 쿨내 진동하지만 속은 세상 따뜻한 반전 바이브! 핫플 웨이팅도 즐거운 수다로 채우고, 서로의 스타일링을 체크해 주는 트렌디한 연애 스타일이에요.",둘 다 금(金) 기운이라 가끔 말 한마디가 화살처럼 꽂힐 수 있음! 그럴 땐 귀여운 이모티콘 하나로 텐션 조절만 해주면 찐사랑 모드 무한 유지 가능해요.,"성수동 팝업스토어, 브랜드 플래그십 스토어, 테니스 데이트",2026-03-07 03:51:59
庚寅(경인),丙申(병신),72,도파민 커플,강철 경금과 태양 병화가 만나 서로를 강렬하게 자극하는 텐션 세계관! 역동적인 호랑이와 원숭이 에너지가 부딪히며 매 순간이 영화 같은 반전 드라마예요. 서로의 다름이 오히려 짜릿한 스파크를 일으키는 전형적인 성장형 케미! 에너지가 워낙 파워풀해서 함께 있으면 지루할 틈이 없는 시너지 미친 조합입니다.,열정 그 자체! 만나기만 하면 텐션 하이 찍는 쿨한 힙스터 바이브예요. 서로의 매력을 끝없이 탐구하며 밀당 천재 면모를 보여주는 버라이어티한 연애 스타일입니다.,둘 다 직진 본능이 강해서 가끔 감정이 과열될 수 있음! 그럴 땐 '우리는 서로를 성장시키는 메이트'라는 걸 기억하고 쿨하게 화해하면 찐사랑 각!,"익스트림 스포츠, 락 페스티벌, 성수동 팝업",2026-03-07 03:52:40
庚寅(경인),辛丑(신축),82,보석함 케미,파워풀한 경금과 섬세한 신금이 만난 '메탈릭 시너지' 미쳤다! 듬직한 호랑이 위에 탄 A와 단단한 땅을 품은 B가 만나 서로의 멘탈을 꽉 잡아주는 안정형 커플이에요. 서로의 가치를 누구보다 잘 알아보는 안목이 있어 시간이 갈수록 신뢰가 쌓이는 찐사랑 소울메이트 각! 서로를 빛내주는 고급스러운 텐션이 돋보여요.,겉으로는 쿨내 진동하지만 속은 세상 든든한 '겉바속촉' 바이브! 핫플보다는 우리만의 아지트에서 깊은 대화를 나누는 걸 선호하는 힙한 감성 연애 스타일이에요.,가끔 서로의 고집이 메탈처럼 단단해질 수 있음! 그럴 땐 '우리는 같은 편'이라는 걸 리마인드하고 유연하게 대화하면 케미 폭발 유지 쌉가능입니다.,"프라이빗 다이닝, 쇼룸 투어, LP바",2026-03-07 03:53:29
庚寅(경인),丙午(병오),88,갓생 시너지 커플,"단단한 강철 같은 경인일주와 뜨거운 태양 같은 병오일주의 만남! 병오의 열정이 경인의 잠재력을 반짝이게 녹여주는 '용광로 케미'예요. 서로가 서로를 업그레이드해주는 갓생 메이트이자, 한 번 스파크가 튀면 아무도 못 말리는 저세상 텐션의 주인공들! 함께 있으면 성공 가도 예약인 소울메이트 각입니다.",서로 솔직담백하게 직진하는 화끈한 스타일! 돌려 말하기 없는 쿨한 연애 바이브가 매력적이에요. 목표 지향적인 데이트를 즐기며 서로의 성장을 응원하는 힙한 에너지가 폭발합니다.,"둘 다 에너지가 워낙 핫해서 가끔 의견 충돌이 생길 수 있지만, 이건 서로 더 잘해보려는 열정 덕분! 한쪽이 뜨거울 때 한쪽이 살짝 져주는 '밀당 센스'만 챙기면 완벽한 평생 짝꿍이에요.","팝업스토어 투어, 러닝 크루 참여, 루프탑 바",2026-03-07 03:54:25
庚寅(경인),辛亥(신해),92,반짝광택 케미,단단한 원석 같은 경인과 맑은 물 같은 신해가 만난 갓벽한 시너지! 신해의 섬세한 에너지가 경인의 터프함을 다듬어주니 서로가 서로를 더 빛나게 해주는 '상호 보석화' 세계관이에요. 함께 있으면 아이디어가 샘솟고 서로의 폼이 미친 듯이 올라가는 소울메이트 각입니다.,세련되고 감각적인 무드가 낭낭한 스타일! 힙한 전시회를 가거나 트렌디한 공간에서 서로의 인생샷을 찍어주는 감성 충만한 데이트 바이브를 자랑해요.,경인의 추진력과 신해의 예민함이 만날 땐 '리액션 맛집' 모드가 필수! 서로의 작은 디테일을 칭찬해주면 텐션이 무한대로 상승하는 마법을 경험할 거예요.,"현대미술 전시, 미드나잇 드라이브, 오마카세",2026-03-07 03:55:18
庚寅(경인),丙辰(병진),85,파워 상향 케미,거친 원석 같은 경인과 뜨거운 태양 에너지를 머금은 병진의 만남! 병진의 따뜻한 리더십이 경인의 도전 정신을 제대로 자극하는 '성장형 듀오'예요. 서로의 야망을 알아봐 주는 사이라 함께 있으면 인생 목표 달성 속도가 미쳤다 소리 나올 정도로 빨라지는 갓생 커플 각입니다.,"에너제틱하고 당당한 연애 바이브! 서로의 커리어나 목표를 리스펙트하면서도, 노는 데에는 진심인 핫피플 스타일이에요. 시원시원한 대화가 오가는 쿨한 연애가 특징!","둘 다 에너지가 넘쳐서 가끔 주도권 밀당이 있을 수 있지만, 이건 서로를 너무 아껴서 나오는 열정! 대화할 때 '너 말이 다 맞아' 한 마디면 텐션 폭발 찐사랑 완성이에요.","액티비티 스포츠, 핫플 웨이팅, 페스티벌",2026-03-07 03:56:10
庚寅(경인),辛酉(신유),82,다이아 케미,강철 같은 경인과 올곧은 보석 신유의 만남! 둘 다 '쇠(金)'의 텐션을 가진 쿨톤 커플이라 대화가 막힘없이 시원시원해요. 서로의 선을 지켜주면서도 취향은 찰떡같이 통하는 세련된 케미가 폭발! 서로가 서로를 더 단단하고 빛나게 가꿔주는 워너비 소울메이트 각입니다.,"깔끔하고 엣지 있는 연애 바이브! 군더더기 없는 소통을 즐기며, 트렌디한 핫플에서 서로의 갓생을 리스펙해주는 쿨한 텐션이 미쳤어요.",둘 다 자기주관이 뚜렷한 '확신캐'들이라 가끔은 부드러운 유연함이 필요해요! 서로에게 따뜻한 말 한마디만 더해주면 세상 무서울 것 없는 무적의 커플 완성!,"편집숍 투어, 테니스 데이트, 위스키 바",2026-03-07 03:56:58
辛卯(신묘),丙寅(병인),95,광채 뿜뿜 케미,"섬세한 보석 신묘와 따스한 햇살 병인의 만남! 병인의 에너지가 신묘를 환하게 비춰주니 존재 자체가 필터 낀 듯 반짝이는 '하이틴 로맨스' 그 자체예요. 오행상으로도 서로가 서로를 완성해 주는 찰떡 밸런스라, 같이 있기만 해도 주변 온도가 1도 올라가는 것 같은 몽글몽글한 텐션 세계관이 펼쳐집니다.","감성 카페 투어는 기본, 서로의 작은 변화도 금방 알아채는 디테일 끝판왕 연애! 다정함이 베이스라 싸울 일도 스윗하게 풀어버리는 힐링 바이브가 미쳤어요.",가끔 병인의 에너지가 너무 뜨거울 땐 신묘가 살짝 숨 고를 시간을 주기! 서로의 프라이버시만 리스펙해 주면 평생 찐사랑 확정입니다.,"식물원 카페, 야간 스케이트, 필름 카메라 출사",2026-03-07 03:57:44
辛卯(신묘),辛未(신미),94,보석함 커플,섬세한 보석 신묘와 단단한 대지 위 보석 신미의 만남! 같은 '신금'끼리라 말이 필요 없는 텔레파시가 찌릿 통하는 사이예요. 신미가 신묘의 뿌리를 든든하게 잡아주는 '운명적 서포트' 관계라 함께 있으면 마음이 편안해지는 소울메이트 각! 서로의 가치를 누구보다 잘 알아봐 주는 시너지 미쳤다!,감성 한 스푼에 고급스러움 두 스푼! 소란스러운 곳보다 우리만의 아지트에서 딥한 대화를 나누는 걸 선호해요. 눈빛만 봐도 기분 파악 완료되는 센스 만점 연애 바이브!,둘 다 예민한 보석들이라 가끔 서운함이 쌓일 수 있어요. 그럴 땐 쿨하게 직진 대화 한 번이면 오해 순삭! 서로를 향한 무한 칭찬이 찐사랑 유지 비결이에요.,"LP 바, 프라이빗 전시, 재즈 공연",2026-03-07 03:58:37
辛卯(신묘),丙子(병자),96,운명적 끌림,"섬세한 보석 신묘와 환한 태양 병자가 만난 '병신합' 텐션! 병자가 신묘를 비추면 신묘는 더 눈부시게 반짝이는 시너지 미쳤다! 서로의 부족함을 채워주는 완벽한 퍼즐 조각 같은 사이라 첫눈에 소울메이트 각이에요. 물과 나무, 빛과 보석이 어우러진 다채로운 에너지 덕분에 지루할 틈 없는 연애 세계관이 펼쳐집니다.","로맨틱의 끝판왕! 영화 속 주인공 같은 무드가 낭낭해요. 다정다감한 대화가 끊이지 않고, 서로의 감정을 예민하게 읽어주는 센스 덕분에 주변에서 부러워하는 찐사랑 바이브가 폭발합니다.",가끔 서로 너무 아끼다 보니 속마음을 숨길 수 있어요. '솔직 털털' 모드만 장착하면 오해 없이 텐션 유지 가능! 솔직함이 두 사람을 더 단단하게 만드는 비결이에요.,"수족관 데이트, 야경 명소, 호텔 애프터눈 티",2026-03-07 03:59:23
辛卯(신묘),辛巳(신사),89,럭셔리 트윈,섬세한 보석 신묘와 반짝이는 조명 신사의 만남! 같은 '신금'끼리라 말 안 해도 통하는 텔레파시가 미쳤어요. 신사의 세련된 리드에 신묘의 감성이 더해지면 그야말로 텐션 세계관 파괴급! 서로의 갓생을 리스펙하며 함께 있을 때 비주얼 시너지까지 폭발하는 소울메이트 각입니다.,세상 힙하고 엣지 있는 연애 바이브! 남들 다 가는 곳보다 감도 높은 핫플을 찾아다니며 서로의 인생샷을 남겨주는 센스 만점 커플이에요.,둘 다 예민한 보석들이라 가끔은 말 한마디에 서운할 수 있어요. '나 너 편이야'라는 확신만 자주 주면 찐사랑 모드 무한 유지 가능!,"브랜드 팝업스토어, 와인 바, 향수 공방",2026-03-07 04:00:15
辛卯(신묘),丙戌(병술),92,운명적 끌림 케미,"반짝이는 보석 신금과 따뜻한 태양 병화가 만난 '병신합' 그 자체! 서로의 존재만으로도 아우라가 살아나는 갓벽한 조합이에요. 묘술합까지 더해져 끈끈한 유대감이 미쳤고, 서로가 서로에게 영감이 되는 소울메이트 각! 비주얼부터 텐션까지 어디 하나 빠지는 게 없는 이 구역의 주인공 커플입니다.",세련된 도시남녀 바이브 그 자체! 럭셔리한 맛집을 찾거나 힙한 전시회를 다니며 서로의 감각을 공유해요. 가끔은 서로를 귀여워하며 꽁냥대는 '댕냥이' 커플 느낌도 낭낭합니다.,둘 다 매력이 넘쳐서 가끔은 서로에게만 집중하는 '온리유' 타임이 필요해요! 솔직한 감정 공유로 신뢰를 쌓으면 우주 끝까지 갈 수 있는 롱런 관계 확정입니다.,"팝업스토어 투어, 와인바 데이트, 커플 스냅 촬영",2026-03-07 04:00:57
辛卯(신묘),辛卯(신묘),88,거울 셀카 케미,말하지 않아도 눈빛만 봐도 다 아는 '도플갱어 텐션' 폭발! 예민하고 섬세한 보석 같은 두 사람이 만나 감수성 시너지가 미쳤어요. 서로의 힙한 감각을 찰떡같이 이해해주니 대화가 끊이지 않는 소울메이트 각! 똑 닮은 에너지 덕분에 같이 있으면 세상 화려한 주인공 세계관이 완성됩니다.,인스타 감성 낭낭한 핫플 도장 깨기! 서로의 '인생샷'을 완벽하게 남겨주는 찐사랑 바이브가 넘쳐나요. 세련된 대화와 섬세한 배려가 오가는 럭셔리한 연애 스타일입니다.,둘 다 예리한 보석이라 가끔은 말 한마디에 '쿠쿠다스 심장'이 될 수 있어요. 서로를 향한 칭찬 공격을 아끼지 않는다면 멘탈 케어까지 완벽한 갓벽 커플 등극!,"미술관 투어, 편집숍 쇼핑, 와인바",2026-03-07 04:01:40
辛卯(신묘),丙申(병신),95,자석 같은 케미,반짝이는 보석 신금과 강렬한 태양 병화가 만난 '병신합' 텐션 미쳤다! 서로 보자마자 강하게 끌리는 운명적 자석 같은 커플이에요. 금과 화의 에너지가 서로를 더 빛나게 해주는 조합이라 같이 있으면 아우라가 장난 아니에요. 서로의 부족함을 채워주는 완벽한 밸런스로 2026년 갓벽 커플 등극 각!,화려한 도심 속에서 즐기는 시티팝 바이브! 힙한 루프탑 바나 전시회를 다니며 서로의 감각적인 면모를 칭찬하는 텐션이에요. 같이 찍는 거울 셀카는 무조건 스토리에 올려야 함!,"둘 다 에너지가 확실해서 가끔은 주도권 밀당이 있을 수 있어요! 하지만 이건 서로를 향한 찐애정 표현일 뿐, 대화로 조율하면 오히려 시너지가 폭발하는 성장형 모먼트가 돼요.","루프탑 칵테일 바, 팝업스토어, 야간 드라이브",2026-03-07 04:02:23
辛卯(신묘),辛丑(신축),82,보석함 힐링 케미,"섬세한 보석 신금이 두 번 만났으니 비주얼 합부터 미쳤다! 묘목의 상큼함과 축토의 든든함이 만나 서로를 귀하게 여기는 텐션이에요. 결이 비슷한 '금(金)' 기운 커플이라 대화가 찰떡처럼 통하고, 서로의 예민한 감수성까지 갓벽하게 이해해주는 소울메이트 각! 안정감과 설렘이 공존하는 시너지 폭발 조합입니다.",조용한 LP바나 감성 카페에서 딥토크 나누는 릴스 재질! 화려한 파티보다는 우리만의 아지트에서 꽁냥대는 힐링 바이브가 강해요. 서로의 취향을 리스펙해주는 세련된 연애 스타일!,둘 다 섬세한 유리심장이라 가끔 속마음을 숨길 수 있어요. '솔직 챌린지'처럼 서운한 건 바로바로 귀엽게 말해주기! 이것만 하면 찐사랑 롱런 확정입니다.,"LP 바, 도자기 공방, 북카페 데이트",2026-03-07 04:03:15
辛卯(신묘),丙午(병오),98,다이너마이트 케미,섬세한 보석 '신금'과 정열적인 태양 '병화'가 만난 역대급 병신합 텐션! 서로의 매력에 눈이 멀어버릴 정도로 끌림이 강한 소울메이트 각이에요. 묘목의 싱그러움과 오화의 뜨거운 에너지가 만나 연애 세포가 무한 증식하는 시너지 미쳤다! 2026년 가장 핫한 비주얼 커플로 등극할 운명이에요.,보는 사람도 설레는 불꽃 튀는 로맨스 바이브! 힙한 페스티벌이나 화려한 파티에서 주인공이 되는 스타일이에요. 밀당 필요 없는 직진 사랑으로 매 순간이 하이라이트 영상 그 자체!,둘 다 에너지가 핫해서 가끔은 쿨타임이 필요해요! 서로의 섬세함을 리스펙해주며 '토닥토닥' 타임을 가지면 감정 온도가 딱 맞춰지는 찐사랑 완성!,"뮤직 페스티벌, 야간 루프탑 파티, 팝업스토어",2026-03-07 04:04:04
辛卯(신묘),辛亥(신해),94,청량 릴스 케미,섬세한 보석 신금이 두 번 만나 비주얼 합부터 갓벽! 해묘(亥卯)가 만나 싱그러운 나무 기운을 뿜어내니 서로가 서로를 생기 있게 만드는 힐링 그 자체예요. 같은 금(金) 기운이라 말하지 않아도 통하는 찐 소울메이트 각! 서로의 감각을 리스펙하며 함께 성장하는 에너지가 정말 미쳤어요. 2026년 가장 트렌디한 커플 확정!,감성 넘치는 청량한 청춘 영화 바이브! 예쁜 카페에서 서로의 인생샷을 남겨주거나 힙한 전시회를 즐기며 고급진 데이트를 선호해요. 세련된 대화가 끊이지 않는 텐션입니다.,가끔은 서로 너무 섬세해서 속마음을 아낄 수 있어요! '오늘은 솔직 모드'라고 먼저 말해주기만 하면 오해 없이 찐사랑 롱런 가능한 무적 조합입니다.,"오션뷰 카페, 갤러리 투어, 감성 캠핑",2026-03-07 04:04:42
辛卯(신묘),丙辰(병진),96,보석 광채 케미,반짝이는 보석 신금과 강렬한 태양 병화가 만나 '병신합' 텐션 폭발! 서로가 서로를 가장 빛나게 해주는 찐사랑 세계관이에요. 진토의 든든한 서포트와 묘목의 싱그러운 활기가 만나니 같이만 있어도 시너지 미쳤다! 서로의 존재 자체가 서로에게 가장 화려한 조명이 되어주는 갓벽한 조합입니다.,어딜 가나 시선 강탈하는 하이틴 영화 바이브! 힙한 팝업스토어나 전시회에서 서로 인생샷 남겨주는 게 일상이에요. 세련된 대화와 화끈한 애정 표현이 오가는 핫한 연애 스타일!,둘 다 매력이 넘쳐서 가끔은 질투 유발 밀당 천재가 될 수 있어요! '너밖에 없어'라는 확신만 자주 주면 우주 최강 롱런 커플 확정입니다.,"브런치 카페, 미술관 데이트, 야경 드라이브",2026-03-07 04:05:21
辛卯(신묘),辛酉(신유),78,성장형 커플,섬세한 보석 신금이 두 번 만나 비주얼 합부터 미쳤다! 묘목의 상큼함과 유금의 엣지가 만나 서로를 자극하는 '텐션 세계관'이 형성돼요. 닮은 듯 다른 에너지라 서로의 부족함을 칼같이 채워주는 시너지가 장난 아니죠. 서로에게 최고의 자극제가 되어주는 갓벽한 자기계발형 찐사랑 각입니다!,"세련된 감각이 돋보이는 힙스터 바이브! 핫플 도장 깨기는 기본이고, 서로의 패션이나 취향에 대해 딥토크를 나누는 지적인 연애 스타일이에요. 같이 있으면 화보 그 자체!",둘 다 예리한 보석이라 가끔은 말 한마디에 뾰족해질 수 있어요. 그럴 땐 '우린 서로를 빛나게 해주는 사이'라는 걸 기억하며 부드러운 칭찬 공격을 날려주면 찐사랑 모드 복귀 완!,"편집숍 투어, 테니스 데이트, 와인바",2026-03-07 04:06:04
壬辰(임진),丙寅(병인),88,갓생 시너지 커플,"차분하고 깊은 바다 같은 임진과 밝고 텐션 높은 태양 같은 병인의 만남! 서로 정반대 매력에 끌리는 '자석 케미' 그 자체예요. 임진의 묵직한 카리스마가 병인의 통통 튀는 아이디어를 현실로 만들어주니, 함께 있으면 서로의 세계관이 무한 확장되는 무적의 시너지가 폭발합니다.",보는 사람도 기분 좋아지는 에너지 뿜뿜 바이브! 추진력 만렙 데이트를 즐기며 서로의 성장을 응원하는 리스펙 연애의 정석이에요.,병인의 불꽃 텐션과 임진의 깊은 생각이 만날 때 소통 속도가 다를 수 있어요. '나의 속도'보다 '우리의 템포'에 집중하면 텐션 유지 완료!,"러닝 크루, 테니스 데이트, 팝업스토어 투어",2026-03-07 04:06:59
壬辰(임진),辛未(신미),82,단짠단짠 커플,카리스마 넘치는 흑룡 임진과 은은하게 빛나는 보석 신미의 만남! 촉촉한 물 에너지와 따뜻한 대지가 만나 서로를 완성해 주는 텐션 세계관이에요. 임진의 넓은 포용력이 신미의 섬세함을 안아줄 때 시너지 미쳤다 소리 절로 나오죠. 서로 다른 결이 섞이며 만들어내는 오묘한 안정감이 찐사랑 포인트!,겉으로는 쿨한데 속은 세상 다정한 츤데레 바이브! 한 명은 리드하고 한 명은 꼼꼼하게 챙겨주는 갓벽한 서포트 연애 스타일이에요.,가끔씩 찾아오는 감성 타임에 서로의 마음을 예쁘게 표현해 주기! 솔직한 대화 한 스푼이면 오해 없는 클린한 관계 유지 가능해요.,"LP 바, 심야 전시회, 호캉스",2026-03-07 04:07:51
壬辰(임진),丙子(병자),92,극락 텐션 커플,"거대한 바다 임진과 밤하늘을 비추는 보름달 같은 병자의 만남! 서로의 에너지가 만나 반사되는 순간, 연애 텐션이 우주 끝까지 폭발해요. 임진의 묵직한 카리스마가 병인의 톡톡 튀는 감성을 완벽하게 서포트하니, 함께 있으면 세상이 우리 중심으로 돌아가는 소울메이트 각! 시너지 미쳤다 소리 절로 나오죠.",화려한 야경 아래서 딥토크하는 힙한 바이브! 서로의 매력을 무한 칭찬하며 자존감 수직 상승시켜주는 폼 미친 연애 스타일이에요.,둘 다 에너지가 너무 좋아서 가끔 과몰입할 수 있어요! 서로의 개인 시간만 갓생 살듯 존중해 주면 롱런하는 찐사랑 확정!,"루프탑 바, 한강 요트, 야경 드라이브",2026-03-07 04:08:28
壬辰(임진),辛巳(신사),85,럭셔리 폼 미친 케미,시원한 바다 임진과 반짝이는 다이아몬드 신사가 만난 갓벽 비주얼 궁합! 신사의 세련된 감각이 임진의 넓은 세상에 닿아 고급스러운 텐션이 폭발해요. 서로가 서로를 빛나게 해주는 '상호 보완 끝판왕'이라 함께 있으면 아우라부터 달라지는 시너지 미쳤다 커플입니다.,트렌디한 핫플은 다 섭렵하는 힙스터 바이브! 서로의 일상을 화보처럼 만들어주는 세련되고 섬세한 연애 스타일이에요.,둘 다 가끔은 속마음을 숨기는 밀당 천재 모드일 수 있어요! 먼저 솔직하게 직진 한 스푼만 더해주면 찐사랑 소울메이트 각!,"미술관 데이트, 와인 바, 향수 공방",2026-03-07 04:09:17
壬辰(임진),丙戌(병술),72,다이내믹 성장 커플,거대한 파도 임진과 뜨거운 태양 병술의 만남! 불과 물이 만난 만큼 연애 텐션이 롤러코스터급으로 짜릿해요. 서로의 에너지가 워낙 강해서 부딪힐 때조차 스파크 터지는 영화 같은 케미를 자랑하죠. 서로 다른 매력에 자극받으며 함께 갓생 살기 딱 좋은 열정 과다 소울메이트 각입니다!,에너지 폭발! 지루할 틈 없는 티키타카가 특징이에요. 서로의 열정을 응원하며 목표를 향해 같이 달려가는 파이팅 넘치는 바이브!,둘 다 자기주장이 뚜렷한 밀당 천재들이라 가끔은 져주는 미덕이 필요해요. '네 말이 다 맞아' 한 마디면 찐사랑 유지 완료!,"액티비티 체험, 락 클라이밍, 힙한 팝업스토어",2026-03-07 04:09:57
壬辰(임진),辛卯(신묘),89,갓벽 힐링 케미,드넓은 바다 임진과 파릇파릇한 숲속의 보석 신묘의 만남! 임진의 시원한 에너지가 신묘라는 예쁜 꽃을 피워내는 텐션 세계관이에요. 서로가 서로의 부족한 부분을 퍼즐처럼 채워주는 상생 시너지가 미쳤다 소리 절로 나오죠. 함께 있으면 마음이 편안해지면서도 자존감이 수직 상승하는 소울메이트 각입니다!,포근하고 몽글몽글한 코지 바이브! 서로의 일상을 섬세하게 공유하며 잔잔하지만 깊은 찐사랑을 키워가는 힐링 연애 스타일이에요.,"임진의 쿨함과 신묘의 섬세함이 만날 때 리액션 한 스푼만 더해주면 끝! '너 오늘 예쁘다'는 칭찬 하나면 서운함 제로, 텐션 무한 유지!","식물원 카페, 인생네컷, 감성 피크닉",2026-03-07 04:10:34
壬辰(임진),丙申(병신),95,무한 시너지 케미,"시원한 바다 임진과 화려한 태양 병신이 만난 역대급 조합! 서로의 에너지를 생기 있게 살려주는 오행 조합이라 같이 있기만 해도 운의 흐름이 수직 상승하는 시너지 미쳤다 커플이에요. 임진의 묵직한 카리스마가 병신의 톡톡 튀는 재능을 현실로 만들어주니, 이건 뭐 거의 소울메이트 각 아닌가요?",어딜 가나 주인공이 되는 폼 미친 연예인 바이브! 트렌디한 핫플 도장 깨기를 즐기며 서로의 갓생을 리스펙해 주는 쿨하고 힙한 연애 스타일이에요.,둘 다 에너지가 너무 넘쳐서 가끔은 대화보다 직진만 할 수 있어요! 가끔은 넷플릭스 정주행하며 멍 때리는 '감성 충전' 시간만 가져주면 찐사랑 완성!,"페스티벌 투어, 테니스 데이트, 오마카세",2026-03-07 04:11:14
